customer_id	email	first_name	last_name	registration_date	recency_days	frequency	monetary_value	avg_order_value	first_order_date	last_order_date	recency_score	frequency_score	monetary_score	rfm_segment	customer_segment
6942	margaretmiller@example.net	William	Hicks	2024-10-09	93	2	2883.68	720.920000	2025-03-06	2025-06-13	3	4	3	343	Loyal Customers
5817	frankmiller@example.com	Kimberly	White	2023-03-28	133	4	2882.45	480.408333	2023-09-11	2025-05-04	3	2	3	323	Potential Loyalists
9154	kristin70@example.net	Janet	Moore	2024-07-06	340	1	2880.14	960.046667	2024-10-09	2024-10-09	5	5	3	553	Loyal Customers
1013	gina86@example.net	Michael	Johnson	2023-06-21	27	7	2879.13	319.903333	2023-06-27	2025-08-18	2	1	3	213	Cannot Lose Them
4926	reginasandoval@example.net	Felicia	Chavez	2024-11-28	13	2	2878.20	719.550000	2024-12-13	2025-09-01	1	5	3	153	At Risk
3886	wcaldwell@example.org	Kristen	Long	2023-12-04	3	3	2876.92	575.384000	2024-06-05	2025-09-11	1	3	3	133	At Risk
5602	petersonlindsey@example.com	Michael	Jensen	2025-08-18	12	4	2871.74	319.082222	2025-08-23	2025-09-02	1	2	3	123	Cannot Lose Them
724	vjohnston@example.org	Keith	Ibarra	2023-12-24	313	3	2870.68	478.446667	2024-02-16	2024-11-05	4	3	3	433	Loyal Customers
5606	elizabeth74@example.org	Samuel	Nixon	2025-01-22	56	4	2870.53	717.632500	2025-02-19	2025-07-20	2	2	3	223	Cannot Lose Them
1653	aaroncox@example.com	Hayley	Clayton	2025-04-11	40	2	2870.42	478.403333	2025-07-26	2025-08-05	2	4	3	243	At Risk
2133	robertsdavid@example.net	Stephen	Chen	2022-05-08	37	2	2869.70	573.940000	2023-08-28	2025-08-08	2	4	3	243	At Risk
8654	pchapman@example.com	Elizabeth	Santos	2024-01-22	28	3	2869.22	573.844000	2024-01-26	2025-08-17	2	4	3	243	At Risk
3376	williamsoto@example.com	Rebekah	Russell	2025-05-15	47	2	2868.99	956.330000	2025-07-08	2025-07-29	2	4	3	243	At Risk
4133	thoward@example.net	James	Stanley	2022-09-24	39	3	2867.32	318.591111	2024-08-23	2025-08-06	2	3	3	233	At Risk
1977	whernandez@example.net	Rose	May	2023-06-05	416	4	2867.24	260.658182	2023-09-04	2024-07-25	5	3	3	533	Loyal Customers
8074	nrios@example.net	Anthony	Warren	2023-11-16	23	1	2867.16	716.790000	2025-08-22	2025-08-22	1	5	3	153	At Risk
8327	chambersdarryl@example.com	Mark	Mills	2023-04-06	37	2	2866.25	1433.125000	2024-01-16	2025-08-08	2	4	3	243	At Risk
2314	michael98@example.com	Derek	Ramirez	2024-04-21	368	3	2866.23	318.470000	2024-05-29	2024-09-11	5	3	3	533	Loyal Customers
3762	jeffrey73@example.org	Marc	Parsons	2025-01-19	25	2	2864.30	572.860000	2025-05-21	2025-08-20	1	5	3	153	At Risk
1459	poncelisa@example.com	Tricia	Johnson	2022-05-31	65	4	2863.63	715.907500	2022-11-24	2025-07-11	2	3	3	233	At Risk
3039	colesheila@example.net	Jean	Byrd	2022-10-31	826	2	2863.31	477.218333	2023-04-02	2023-06-11	5	4	3	543	Loyal Customers
6479	larry51@example.com	Steven	Washington	2025-07-21	22	2	2861.61	572.322000	2025-07-31	2025-08-23	1	5	3	153	At Risk
3745	sean87@example.org	Michael	Rivera	2022-12-16	67	6	2860.02	260.001818	2023-02-06	2025-07-09	2	2	3	223	Cannot Lose Them
1779	webstersteven@example.net	Alexander	Huff	2024-09-05	144	4	2859.69	408.527143	2024-12-05	2025-04-23	3	2	3	323	Potential Loyalists
1165	jamie46@example.net	Alejandro	Colon	2025-03-25	91	2	2859.59	714.897500	2025-03-26	2025-06-15	3	4	3	343	Loyal Customers
5656	meyermaria@example.org	Renee	Johnson	2023-09-30	300	2	2857.53	1428.765000	2024-07-26	2024-11-18	4	4	3	443	Loyal Customers
5654	kimberly42@example.net	John	Schultz	2021-10-28	441	5	2857.23	357.153750	2021-11-14	2024-06-30	5	2	3	523	Potential Loyalists
5033	lucasjoshua@example.com	Jason	Hess	2024-10-20	57	4	2856.74	285.674000	2024-12-11	2025-07-19	2	2	3	223	Cannot Lose Them
387	jeremy37@example.com	Bailey	Green	2025-05-12	2	6	2854.39	237.865833	2025-06-13	2025-09-12	1	1	3	113	Cannot Lose Them
1426	marshalljamie@example.org	Erika	Miller	2025-07-19	21	4	2854.26	407.751429	2025-07-19	2025-08-24	1	2	3	123	Cannot Lose Them
9028	hernandezmatthew@example.org	Scott	Norris	2024-10-10	161	3	2852.83	285.283000	2024-12-14	2025-04-06	3	3	3	333	Loyal Customers
7190	tayala@example.com	Brandy	Woods	2024-04-15	74	4	2851.79	407.398571	2024-10-26	2025-07-02	2	3	3	233	At Risk
2671	vwhite@example.net	Brandon	Nelson	2022-01-09	243	3	2850.61	407.230000	2022-08-08	2025-01-14	4	3	3	433	Loyal Customers
2570	contreraskara@example.org	Lisa	Coleman	2021-09-24	457	2	2849.67	474.945000	2021-11-16	2024-06-14	5	4	3	543	Loyal Customers
6604	martineztodd@example.org	Jennifer	Davis	2022-06-26	45	6	2849.64	203.545714	2023-02-04	2025-07-31	2	1	3	213	Cannot Lose Them
6976	jonessherry@example.com	Don	Thompson	2023-11-14	359	3	2848.72	406.960000	2024-02-21	2024-09-20	5	3	3	533	Loyal Customers
8361	aterry@example.org	Robert	Merritt	2022-02-08	35	7	2847.91	167.524118	2022-12-25	2025-08-10	2	1	3	213	Cannot Lose Them
7132	chrisbates@example.com	Russell	Joseph	2025-07-17	11	4	2847.24	355.905000	2025-08-15	2025-09-03	1	2	3	123	Cannot Lose Them
7758	annagray@example.org	Jill	Nguyen	2023-07-10	50	2	2845.62	316.180000	2025-02-18	2025-07-26	2	4	3	243	At Risk
4049	ugonzalez@example.net	Ian	Turner	2023-12-28	224	3	2844.92	406.417143	2024-09-16	2025-02-02	4	3	3	433	Loyal Customers
7491	swiggins@example.com	Courtney	Brown	2023-05-29	110	4	2843.81	406.258571	2023-08-18	2025-05-27	3	2	3	323	Potential Loyalists
4931	nguyenbrooke@example.com	Erika	Ellis	2025-05-12	41	2	2843.19	710.797500	2025-05-15	2025-08-04	2	4	3	243	At Risk
4190	tturner@example.org	Christopher	Wright	2022-02-26	333	2	2842.18	710.545000	2022-10-05	2024-10-16	5	4	3	543	Loyal Customers
9978	chelsey10@example.org	Eric	Salazar	2024-06-09	75	3	2841.82	355.227500	2024-10-01	2025-07-01	3	3	3	333	Loyal Customers
6561	hallgrant@example.com	Curtis	Owens	2024-12-10	24	2	2841.31	405.901429	2025-04-30	2025-08-21	1	5	3	153	At Risk
3845	garciaryan@example.com	Steven	Morales	2023-12-14	171	7	2840.46	236.705000	2023-12-20	2025-03-27	4	1	3	413	Potential Loyalists
3635	morganwells@example.org	Gabriela	Miller	2021-09-28	707	3	2837.10	709.275000	2021-11-29	2023-10-08	5	4	3	543	Loyal Customers
8122	rojasfernando@example.org	William	Vazquez	2024-01-23	127	3	2835.33	708.832500	2025-02-03	2025-05-10	3	3	3	333	Loyal Customers
9850	brownkristen@example.com	Ricky	Sullivan	2025-01-12	71	3	2834.47	472.411667	2025-03-03	2025-07-05	2	3	3	233	At Risk
6404	adamsamanda@example.com	Jeremy	Morales	2024-03-12	373	3	2832.98	404.711429	2024-03-13	2024-09-06	5	3	3	533	Loyal Customers
7530	dennis80@example.org	Anthony	Morrow	2023-02-17	412	1	2830.14	2830.140000	2024-07-29	2024-07-29	5	5	3	553	Loyal Customers
7603	michelle38@example.org	Jacqueline	Thompson	2025-06-27	12	2	2829.95	565.990000	2025-07-18	2025-09-02	1	5	3	153	At Risk
7272	robertbartlett@example.net	Melissa	Morrison	2022-03-18	250	4	2829.95	353.743750	2022-10-13	2025-01-07	4	3	3	433	Loyal Customers
8890	choimatthew@example.com	Charles	Clark	2024-01-04	118	3	2829.86	235.821667	2024-04-10	2025-05-19	3	3	3	333	Loyal Customers
3497	ksimpson@example.com	Dan	Smith	2025-03-04	19	4	2829.09	565.818000	2025-04-30	2025-08-26	1	2	3	123	Cannot Lose Them
1082	mariolee@example.com	Kristi	Phelps	2025-05-31	37	4	2828.49	314.276667	2025-06-25	2025-08-08	2	2	3	223	Cannot Lose Them
6316	patricia61@example.com	Rick	Henderson	2024-12-17	177	2	2828.18	942.726667	2025-02-07	2025-03-21	4	4	3	443	Loyal Customers
3472	djoyce@example.com	John	Chapman	2024-04-23	24	4	2828.03	353.503750	2024-07-26	2025-08-21	1	2	3	123	Cannot Lose Them
6029	alexandergarcia@example.org	Nancy	Mills	2024-09-16	96	3	2827.65	403.950000	2024-10-25	2025-06-10	3	3	3	333	Loyal Customers
8817	alexandria27@example.net	Derrick	Rogers	2025-02-12	17	4	2827.64	403.948571	2025-04-16	2025-08-28	1	2	3	123	Cannot Lose Them
5076	carrolljonathan@example.org	Joseph	Berry	2023-09-04	47	1	2826.88	565.376000	2025-07-29	2025-07-29	2	5	3	253	At Risk
962	theresa05@example.net	Jennifer	Burke	2021-12-11	92	5	2824.69	313.854444	2024-03-06	2025-06-14	3	2	3	323	Potential Loyalists
2863	smithjessica@example.com	Colton	Peck	2025-09-03	1	6	2824.26	235.355000	2025-09-04	2025-09-13	1	1	3	113	Cannot Lose Them
1234	coltonrichardson@example.net	James	Henderson	2023-06-26	304	2	2824.11	564.822000	2023-10-11	2024-11-14	4	4	3	443	Loyal Customers
5573	belinda47@example.com	Henry	Johnson	2025-01-26	14	5	2823.44	403.348571	2025-03-03	2025-08-31	1	2	3	123	Cannot Lose Them
948	samuelcampbell@example.com	Michael	Rios	2024-12-14	57	4	2822.16	282.216000	2025-01-22	2025-07-19	2	2	3	223	Cannot Lose Them
66	ojones@example.com	Kristin	Weber	2024-07-12	1	5	2821.00	564.200000	2024-08-04	2025-09-13	1	2	3	123	Cannot Lose Them
2423	jennifer95@example.org	April	Robinson	2025-08-07	6	4	2820.65	256.422727	2025-08-12	2025-09-08	1	2	3	123	Cannot Lose Them
3862	aaronvillanueva@example.net	Kristin	Hall	2021-09-24	334	3	2820.42	705.105000	2022-02-25	2024-10-15	5	3	3	533	Loyal Customers
4289	savannaherickson@example.org	Susan	Warner	2022-07-08	250	5	2819.06	216.850769	2023-07-31	2025-01-07	4	2	3	423	Potential Loyalists
7948	vasquezjames@example.org	Rachel	Booth	2025-07-04	5	4	2816.84	352.105000	2025-07-22	2025-09-09	1	2	3	123	Cannot Lose Them
1008	ann31@example.net	Elijah	Cross	2023-03-04	199	5	2815.52	216.578462	2023-08-07	2025-02-27	4	2	3	423	Potential Loyalists
3165	crystalbishop@example.org	Christopher	Nunez	2023-09-05	309	2	2814.47	562.894000	2024-05-13	2024-11-09	4	4	3	443	Loyal Customers
9400	ambercraig@example.net	Amanda	Perez	2022-03-16	253	3	2814.36	402.051429	2023-10-22	2025-01-04	4	3	3	433	Loyal Customers
282	youngtoni@example.org	Daisy	Mccarty	2025-06-13	74	1	2814.17	562.834000	2025-07-02	2025-07-02	2	5	3	253	At Risk
2049	alisha45@example.org	Steven	Gomez	2022-07-17	165	4	2813.80	351.725000	2022-07-30	2025-04-02	3	2	3	323	Potential Loyalists
1888	hlane@example.com	Ernest	Ramirez	2022-06-09	554	3	2812.86	468.810000	2022-10-28	2024-03-09	5	4	3	543	Loyal Customers
2472	scottmichael@example.com	Rebecca	Moreno	2025-07-20	3	3	2811.98	351.497500	2025-09-10	2025-09-11	1	3	3	133	At Risk
3810	danielmoore@example.com	Michael	Holt	2024-02-05	279	3	2811.02	312.335556	2024-03-28	2024-12-09	4	3	3	433	Loyal Customers
9112	julia09@example.org	Traci	Ramirez	2023-10-05	216	4	2810.43	468.405000	2024-05-23	2025-02-10	4	3	3	433	Loyal Customers
7731	henry35@example.com	Leah	Whitaker	2022-09-11	207	4	2810.33	702.582500	2023-10-23	2025-02-19	4	3	3	433	Loyal Customers
7688	michaelmacias@example.net	David	Chapman	2023-06-21	321	2	2809.96	351.245000	2023-09-29	2024-10-28	4	4	3	443	Loyal Customers
5524	whitneyritter@example.org	Kerry	Smith	2024-06-27	116	6	2809.80	234.150000	2024-07-06	2025-05-21	3	1	3	313	Potential Loyalists
4329	livingstonkathryn@example.com	Michael	Willis	2021-10-12	336	5	2809.78	401.397143	2022-01-04	2024-10-13	5	2	3	523	Potential Loyalists
6582	gregorygrant@example.net	Emma	Hernandez	2025-06-30	6	3	2809.13	468.188333	2025-07-23	2025-09-08	1	3	3	133	At Risk
8588	heather64@example.org	Steven	Young	2022-05-12	110	6	2808.90	312.100000	2022-09-19	2025-05-27	3	1	3	313	Potential Loyalists
3399	rmeyers@example.net	William	Castro	2023-04-16	386	5	2806.50	255.136364	2023-11-05	2024-08-24	5	2	3	523	Potential Loyalists
8756	esmith@example.org	Alicia	Wilson	2025-09-03	3	7	2806.07	280.607000	2025-09-05	2025-09-11	1	1	3	113	Cannot Lose Them
5746	ogonzalez@example.net	Jose	Ramos	2023-03-08	85	3	2805.84	215.833846	2024-05-24	2025-06-21	3	3	3	333	Loyal Customers
4641	lho@example.com	Melissa	Cook	2022-01-03	977	2	2803.96	467.326667	2022-06-11	2023-01-11	5	4	3	543	Loyal Customers
6363	barnesbrett@example.com	Trevor	James	2024-07-03	136	3	2803.09	280.309000	2024-07-11	2025-05-01	3	3	3	333	Loyal Customers
1881	dylan27@example.org	Michelle	Brady	2022-09-01	172	2	2802.24	400.320000	2023-12-23	2025-03-26	4	4	3	443	Loyal Customers
6305	staceyryan@example.net	Anthony	Parker	2022-03-27	942	2	2801.36	560.272000	2022-10-27	2023-02-15	5	4	3	543	Loyal Customers
823	lisawalker@example.com	James	Soto	2025-06-26	21	7	2800.86	186.724000	2025-07-01	2025-08-24	1	1	3	113	Cannot Lose Them
3887	darrell96@example.org	Kimberly	Francis	2022-07-18	179	2	2799.94	399.991429	2023-03-20	2025-03-19	4	4	3	443	Loyal Customers
1069	rosalesbrandy@example.org	Breanna	Green	2023-03-29	193	5	2799.19	199.942143	2023-12-27	2025-03-05	4	2	3	423	Potential Loyalists
2608	michealpark@example.net	Kayla	Guerrero	2022-06-01	434	1	2798.87	559.774000	2024-07-07	2024-07-07	5	5	3	553	Loyal Customers
1393	travistaylor@example.net	Marcus	Perez	2022-09-01	169	2	2798.09	349.761250	2022-09-29	2025-03-29	4	4	3	443	Loyal Customers
3331	phillipsbrittany@example.net	Dalton	Green	2022-06-07	360	5	2797.58	399.654286	2023-01-31	2024-09-19	5	2	3	523	Potential Loyalists
8606	alexandriafletcher@example.net	Robert	Miller	2024-11-21	180	2	2797.27	559.454000	2025-01-07	2025-03-18	4	4	3	443	Loyal Customers
3451	amygonzales@example.net	Tyler	Brooks	2024-11-21	12	2	2797.03	1398.515000	2025-06-24	2025-09-02	1	5	3	153	At Risk
3108	davidhart@example.org	Alexis	Hale	2024-07-22	36	3	2796.38	399.482857	2024-09-11	2025-08-09	2	3	3	233	At Risk
9072	jeremymclaughlin@example.org	Elizabeth	Williams	2025-01-06	17	3	2796.29	466.048333	2025-02-26	2025-08-28	1	3	3	133	At Risk
8346	abigaillewis@example.net	Carla	King	2022-02-28	319	2	2795.11	559.022000	2023-09-24	2024-10-30	4	4	3	443	Loyal Customers
1190	suzanneflores@example.net	Laura	Buchanan	2025-09-03	4	2	2794.34	310.482222	2025-09-08	2025-09-10	1	5	3	153	At Risk
5553	floresmatthew@example.org	Daniel	Villegas	2023-12-20	59	2	2793.66	399.094286	2024-07-27	2025-07-17	2	4	3	243	At Risk
1716	zbarnett@example.org	Debbie	Jackson	2023-04-24	533	2	2793.46	310.384444	2024-02-09	2024-03-30	5	4	3	543	Loyal Customers
7550	gallaghercarla@example.org	Natalie	Stevens	2025-07-03	10	3	2793.34	698.335000	2025-07-27	2025-09-04	1	3	3	133	At Risk
8683	heidi38@example.net	Randy	Lee	2022-12-14	231	2	2792.99	465.498333	2023-06-22	2025-01-26	4	4	3	443	Loyal Customers
4865	jason22@example.com	Kendra	Maxwell	2021-10-14	696	4	2792.75	398.964286	2021-11-18	2023-10-19	5	3	3	533	Loyal Customers
2549	gibsonjoseph@example.org	Jason	Kaiser	2025-08-10	7	3	2792.27	698.067500	2025-08-21	2025-09-07	1	3	3	133	At Risk
4491	wmason@example.org	Robert	Logan	2024-07-01	112	3	2791.77	398.824286	2025-03-04	2025-05-25	3	3	3	333	Loyal Customers
4538	clarkpaul@example.org	Joan	White	2023-09-01	7	4	2791.43	310.158889	2024-09-27	2025-09-07	1	2	3	123	Cannot Lose Them
1414	dianehoffman@example.org	Mary	Pollard	2024-04-20	143	4	2789.39	214.568462	2024-07-11	2025-04-24	3	2	3	323	Potential Loyalists
3140	mary36@example.com	Nancy	Long	2024-02-04	10	5	2788.07	348.508750	2024-02-11	2025-09-04	1	2	3	123	Cannot Lose Them
9462	jrichardson@example.org	Rebecca	Morgan	2024-12-02	54	2	2787.74	398.248571	2025-06-22	2025-07-22	2	4	3	243	At Risk
2122	alexander69@example.com	William	Ortega	2024-02-04	204	3	2787.15	309.683333	2024-06-12	2025-02-22	4	3	3	433	Loyal Customers
4712	petersoncole@example.org	Deanna	Romero	2022-04-11	13	4	2785.33	464.221667	2022-05-16	2025-09-01	1	2	3	123	Cannot Lose Them
4739	david76@example.com	Steven	Kidd	2023-01-08	470	3	2785.28	557.056000	2023-08-12	2024-06-01	5	4	3	543	Loyal Customers
4247	tfoster@example.com	Cameron	Frazier	2022-12-30	427	4	2785.01	348.126250	2024-02-13	2024-07-14	5	3	3	533	Loyal Customers
460	whitebrenda@example.net	Amy	Long	2023-07-05	54	1	2784.96	2784.960000	2025-07-22	2025-07-22	2	5	3	253	At Risk
8347	shannonbrandon@example.org	Paul	Simmons	2025-04-22	75	2	2784.79	556.958000	2025-05-12	2025-07-01	2	4	3	243	At Risk
1063	ajones@example.com	Nicole	Medina	2025-03-03	8	4	2782.65	309.183333	2025-05-25	2025-09-06	1	2	3	123	Cannot Lose Them
5987	hilljohn@example.net	Natasha	Brown	2023-02-16	187	6	2782.62	347.827500	2024-03-30	2025-03-11	4	1	3	413	Potential Loyalists
5866	uguerrero@example.org	Brandi	Wiggins	2024-07-18	48	1	2782.58	1391.290000	2025-07-28	2025-07-28	2	5	3	253	At Risk
5231	melaniereed@example.org	Jennifer	Phillips	2023-05-01	354	2	2782.16	556.432000	2023-11-15	2024-09-25	5	4	3	543	Loyal Customers
6804	michele69@example.org	Andrew	Johnson	2021-10-24	269	6	2781.74	198.695714	2022-05-23	2024-12-19	4	1	3	413	Potential Loyalists
972	inewton@example.org	Mary	Johnson	2024-10-06	203	3	2780.86	463.476667	2024-10-31	2025-02-23	4	3	3	433	Loyal Customers
8313	mitchelldana@example.net	James	Byrd	2024-08-19	38	5	2779.77	308.863333	2024-10-05	2025-08-07	2	2	3	223	Cannot Lose Them
9215	webbdiane@example.net	Amanda	Thomas	2024-12-07	145	4	2778.02	396.860000	2024-12-25	2025-04-22	3	2	3	323	Potential Loyalists
230	wharvey@example.org	Todd	Lee	2022-11-09	657	2	2776.07	462.678333	2023-02-25	2023-11-27	5	4	3	543	Loyal Customers
2534	kfrey@example.net	Robert	Mooney	2025-08-06	23	3	2775.72	277.572000	2025-08-09	2025-08-22	1	4	3	143	At Risk
6409	thall@example.net	Brandon	Taylor	2022-11-11	250	2	2775.48	346.935000	2024-10-13	2025-01-07	4	4	3	443	Loyal Customers
4239	morgan54@example.org	Victor	Butler	2024-08-06	104	4	2774.85	277.485000	2024-09-02	2025-06-02	3	2	3	323	Potential Loyalists
5492	michaelharrison@example.org	Teresa	Lozano	2024-10-19	273	1	2772.98	1386.490000	2024-12-15	2024-12-15	4	5	3	453	Loyal Customers
583	lisa88@example.org	Stephanie	Johnson	2023-08-31	340	5	2772.95	252.086364	2023-09-29	2024-10-09	5	2	3	523	Potential Loyalists
9127	helen95@example.org	Tracy	Morgan	2023-05-31	2	2	2772.85	554.570000	2024-02-27	2025-09-12	1	5	3	153	At Risk
7509	smithdavid@example.net	Karen	Norton	2023-01-28	67	4	2772.44	396.062857	2023-12-31	2025-07-09	2	3	3	233	At Risk
8326	milleramanda@example.org	Gabriel	Adams	2024-03-18	94	1	2772.24	924.080000	2025-06-12	2025-06-12	3	5	3	353	Loyal Customers
739	christinebrown@example.com	Victor	Harris	2022-12-09	54	6	2772.14	252.012727	2023-03-02	2025-07-22	2	1	3	213	Cannot Lose Them
2253	glassrachel@example.com	John	Mejia	2023-08-05	75	4	2771.94	307.993333	2023-09-24	2025-07-01	3	3	3	333	Loyal Customers
7206	ojohnson@example.net	Kyle	Moore	2023-11-22	23	8	2771.48	197.962857	2024-03-18	2025-08-22	1	1	3	113	Cannot Lose Them
7653	melissajackson@example.com	Kaitlyn	Dunlap	2023-01-14	196	6	2768.01	184.534000	2023-10-01	2025-03-02	4	1	3	413	Potential Loyalists
7004	rponce@example.org	Emily	Gilbert	2023-03-05	14	3	2767.70	553.540000	2023-11-29	2025-08-31	1	3	3	133	At Risk
5139	tonyschroeder@example.com	Rebecca	Williams	2023-10-16	69	6	2767.16	251.560000	2023-10-30	2025-07-07	2	2	3	223	Cannot Lose Them
274	terrigarcia@example.net	John	Ferguson	2023-10-27	37	5	2765.40	276.540000	2023-12-26	2025-08-08	2	2	3	223	Cannot Lose Them
4232	kathrynanderson@example.net	Douglas	Bailey	2022-01-04	281	3	2765.07	553.014000	2022-01-26	2024-12-07	4	3	3	433	Loyal Customers
4511	marshallangela@example.net	Jasmine	Bridges	2024-07-02	182	3	2764.99	394.998571	2024-07-10	2025-03-16	4	3	3	433	Loyal Customers
4535	yhenderson@example.com	Tyler	Blankenship	2024-01-27	153	3	2764.52	394.931429	2024-07-20	2025-04-14	3	3	3	333	Loyal Customers
1873	ypowers@example.org	Fernando	Thompson	2023-09-19	75	2	2762.87	920.956667	2024-03-01	2025-07-01	3	4	3	343	Loyal Customers
5098	harperclayton@example.com	Danielle	Stevenson	2021-12-19	68	3	2761.32	345.165000	2023-08-02	2025-07-08	2	3	3	233	At Risk
7564	teresa43@example.org	Cassie	Horne	2022-03-08	101	8	2758.58	250.780000	2022-03-29	2025-06-05	3	1	3	313	Potential Loyalists
5757	foxwilliam@example.org	Linda	Flowers	2023-08-22	533	3	2758.21	394.030000	2024-02-13	2024-03-30	5	4	3	543	Loyal Customers
8331	goodmanstuart@example.org	Tiffany	Aguirre	2022-01-24	176	6	2757.15	344.643750	2023-03-20	2025-03-22	4	1	3	413	Potential Loyalists
7017	tylermelissa@example.net	Karen	Burns	2025-03-09	6	4	2757.00	275.700000	2025-05-06	2025-09-08	1	2	3	123	Cannot Lose Them
405	brownnatasha@example.net	Brian	Wise	2022-07-18	70	4	2756.71	551.342000	2022-09-14	2025-07-06	2	3	3	233	At Risk
838	osanchez@example.org	Julie	Wilson	2025-01-16	47	1	2756.37	551.274000	2025-07-29	2025-07-29	2	5	3	253	At Risk
2050	berrytyrone@example.net	Stephanie	Berry	2022-11-25	345	3	2755.14	688.785000	2024-05-02	2024-10-04	5	3	3	533	Loyal Customers
7349	lesliemiles@example.org	Erin	Johnson	2023-05-13	547	2	2753.25	917.750000	2024-01-14	2024-03-16	5	4	3	543	Loyal Customers
9608	gsullivan@example.com	Tracey	Greene	2024-01-13	119	4	2753.18	305.908889	2024-05-16	2025-05-18	3	2	3	323	Potential Loyalists
8804	steve06@example.net	Lauren	Allen	2022-06-04	257	4	2753.16	458.860000	2022-07-21	2024-12-31	4	3	3	433	Loyal Customers
7636	lanemonica@example.org	Albert	Townsend	2025-06-07	29	2	2752.62	1376.310000	2025-07-24	2025-08-16	2	5	3	253	At Risk
873	lmadden@example.com	Rebecca	Holmes	2023-06-02	23	4	2752.15	393.164286	2024-03-14	2025-08-22	1	2	3	123	Cannot Lose Them
4479	kaiserjennifer@example.org	Maxwell	Gonzalez	2022-04-24	111	3	2751.43	550.286000	2025-02-26	2025-05-26	3	3	3	333	Loyal Customers
7140	jwade@example.org	Gary	Little	2023-02-17	95	2	2751.16	393.022857	2023-08-10	2025-06-11	3	4	3	343	Loyal Customers
8080	htate@example.net	Amanda	Ramirez	2021-10-27	541	3	2750.89	343.861250	2023-02-12	2024-03-22	5	4	3	543	Loyal Customers
5717	gserrano@example.com	Levi	Spencer	2025-01-08	1	6	2749.18	229.098333	2025-01-21	2025-09-13	1	1	3	113	Cannot Lose Them
1334	ethan83@example.com	Vickie	Todd	2025-09-02	1	4	2748.97	305.441111	2025-09-02	2025-09-13	1	2	3	123	Cannot Lose Them
5441	westmichael@example.com	Amanda	Rogers	2023-02-07	493	2	2748.31	458.051667	2024-02-22	2024-05-09	5	4	3	543	Loyal Customers
1533	rodriguezchristina@example.net	Carol	White	2025-08-14	3	3	2747.27	457.878333	2025-08-19	2025-09-11	1	3	3	133	At Risk
25	suarezmike@example.org	Samuel	Daniels	2022-10-06	383	3	2746.24	549.248000	2022-10-30	2024-08-27	5	3	3	533	Loyal Customers
4547	richardjoseph@example.net	Shelby	Hopkins	2022-12-13	227	3	2746.15	343.268750	2023-09-21	2025-01-30	4	3	3	433	Loyal Customers
